prop_address_zipcode_1,pin,year,board_tot,board_tot_num
60608,16242050620000,2017,9606,9606
60608,17294110360000,2017,22404,22404
60608,17293200150000,2017,18344,18344
60608,17204130010000,2020,27897,27897
60608,17193120390000,2020,22290,22290
60608,17202000820000,2020,51097,51097
60608,17191050030000,2020,0,0
60608,17312160290000,2017,16066,16066
60608,17302060340000,2017,7124,7124
60608,17301160320000,2017,21432,21432
60608,17202250501157,2020,2380,2380
60608,17312140300000,2020,13865,13865
60608,17193100310000,2018,33004,33004
60608,17294040180000,2019,0,0
60608,17333080120000,2020,21785,21785
60608,17322040120000,2020,23829,23829
60608,17194060400000,2019,48214,48214
60608,17194060040000,2019,0,0
60608,17194250020000,2016,23459,23459
60608,17293300050000,2017,41830,41830
60608,17202250531060,2017,15262,15262
60608,17202340071169,2020,17318,17318
60608,17294140920000,2020,29761,29761
60608,17202270601004,2018,24934,24934
60608,17202260631234,2019,2680,2680
60608,17202340071191,2020,39819,39819
60608,17293060150000,2017,7500,7500
60608,17312120480000,2019,20900,20900
60608,17202250501061,2020,25413,25413
60608,17312130470000,2017,90746,90746
60608,17202070764001,2017,22219,22219
60608,17202320631004,2017,24399,24399
60608,17294020370000,2020,37697,37697
60608,17193080300000,2016,24994,24994
60608,17202260631266,2016,2088,2088
60608,17202260631031,2016,17300,17300
60608,17202210160000,2016,0,0
60608,17283000791049,2017,3374,3374
60608,17294050210000,2017,134069,134069
60608,17302070410000,2017,27996,27996
60608,17294130690000,2020,23796,23796
60608,17311090550000,2020,268743,268743
60608,17294100010000,2019,75687,75687
60608,17194240360000,2019,23213,23213
60608,17293140580000,2016,33213,33213
60608,17301020080000,2017,5130,5130
60608,17195020410000,2020,0,0
60608,16242160080000,2020,16138,16138
60608,17194110280000,2020,36382,36382
60608,17283000801006,2020,3774,3774
60608,17301240090000,2016,19872,19872
60608,17301160411004,2016,10807,10807
60608,17312270300000,2017,13753,13753
60608,17293250610000,2017,23940,23940
60608,17192100270000,2017,0,0
60608,17301030010000,2016,0,0
60608,16244160240000,2017,18385,18385
60608,17283000801040,2020,41265,41265
60608,16242020150000,2017,19680,19680
60608,17301110030000,2019,28393,28393
60608,17194110240000,2020,20393,20393
60608,17322260150000,2017,20587,20587
60608,17294120420000,2017,25642,25642
60608,17301000400000,2017,28582,28582
60608,17201130450000,2017,0,0
60608,17204270210000,2017,38454,38454
60608,16244070260000,2019,17960,17960
60608,16244160290000,2016,18642,18642
60608,17321110180000,2017,31579,31579
60608,17194240210000,2017,47220,47220
60608,17294220610000,2016,22405,22405
60608,16252100410000,2016,14944,14944
60608,17321050810000,2016,23151,23151
60608,17193230130000,2016,24393,24393
60608,17322190080000,2017,27589,27589
60608,17293070310000,2016,19013,19013
60608,17294261211001,2016,28680,28680
60608,17322180120000,2016,33343,33343
60608,17203060100000,2020,21561,21561
60608,17193090240000,2016,25160,25160
60608,17193210060000,2016,28618,28618
60608,17322161300000,2020,56208,56208
60608,17201280281361,2019,2101,2101
60608,17322171620000,2018,5774,5774
60608,17322220430000,2018,25277,25277
60608,17201280281308,2019,2101,2101
60608,17311050120000,2017,19879,19879
60608,17214360521034,2017,2734,2734
60608,17204090090000,2019,43059,43059
60608,17193160130000,2019,24444,24444
60608,17202150040000,2016,0,0
60608,17301140250000,2016,29273,29273
60608,17201280281039,2020,13217,13217
60608,17294230510000,2020,13203,13203
60608,17201280281356,2020,1880,1880
60608,17322060050000,2020,9933,9933
60608,17202270591025,2019,24180,24180
60608,17301140400000,2019,36076,36076
60608,17202270591278,2019,2639,2639
60608,16242020110000,2019,6118,6118
60608,17194110170000,2017,73666,73666
60608,16242200160000,2020,171838,171838
60608,17201280281329,2020,1880,1880
60608,17202320641002,2016,22295,22295
60608,16224250190000,2017,14511,14511
60608,17195020260000,2017,0,0
60608,17202270591205,2019,2639,2639
60608,17201280281040,2020,11575,11575
60608,17322161720000,2020,31627,31627
60608,17204030561001,2020,38477,38477
60608,17322190100000,2020,26787,26787
60608,16242160070000,2020,16993,16993
60608,17302050060000,2017,26013,26013
60608,17201280281154,2018,15581,15581
60608,17311080400000,2017,21467,21467
60608,17193040400000,2017,6100,6100
60608,17294030660000,2020,33193,33193
60608,17293160270000,2020,37525,37525
60608,17194160360000,2019,26007,26007
60608,16252040060000,2020,21985,21985
60608,17321070120000,2016,40052,40052
60608,17294130690000,2016,24054,24054
60608,17202320501059,2019,29090,29090
60608,17312160070000,2020,16977,16977
60608,17311130030000,2020,19143,19143
60608,17202260641199,2020,2191,2191
60608,17202000914000,2020,8208,8208
60608,17202000914019,2020,13089,13089
60608,16252180210000,2020,10044,10044
60608,17194160230000,2020,22535,22535
60608,17193100280000,2020,15570,15570
60608,17202260641021,2020,19718,19718
60608,17203320120000,2020,3429,3429
60608,17203150410000,2018,35979,35979
60608,17301030410000,2019,48341,48341
60608,17204450230000,2019,62506,62506
60608,16244260050000,2019,4645,4645
60608,17192060140000,2019,0,0
60608,17311030260000,2020,52500,52500
60608,16244010110000,2016,15729,15729
60608,17202070580000,2018,9990,9990
60608,17311180150000,2020,11565,11565
60608,16252070220000,2017,15380,15380
60608,17301130290000,2019,29144,29144
60608,16252180450000,2020,0,0
60608,17194060220000,2019,21332,21332
60608,17194100300000,2020,27586,27586
60608,17194030090000,2020,44383,44383
60608,17203150100000,2016,0,0
60608,17193240360000,2016,28553,28553
60608,17322130170000,2017,0,0
60608,17294120660000,2017,26812,26812
60608,17294230601003,2016,9971,9971
60608,17312050030000,2016,0,0
60608,17294140020000,2020,6758,6758
60608,17322260160000,2016,25440,25440
60608,17301230290000,2016,28052,28052
60608,17283260090000,2017,28010,28010
60608,17311080070000,2020,14249,14249
60608,17202320940000,2016,52631,52631
60608,16242250390000,2020,13226,13226
60608,17311070550000,2020,39624,39624
60608,17203090370000,2016,1627,1627
60608,17311080270000,2016,24838,24838
60608,17322040150000,2017,5952,5952
60608,17203080070000,2017,46826,46826
60608,17201020610000,2017,12357,12357
60608,17202260631099,2018,23213,23213
60608,17293200330000,2017,27284,27284
60608,17213140040000,2019,8902,8902
60608,17193210040000,2020,21559,21559
60608,17203030240000,2020,31279,31279
60608,17311230240000,2020,21064,21064
60608,17294130670000,2020,22753,22753
60608,16251120580000,2016,15790,15790
60608,17193100290000,2020,27233,27233
60608,17294180410000,2020,0,0
60608,17293210190000,2020,27241,27241
60608,17322171350000,2019,31715,31715
60608,17311120060000,2019,18571,18571
60608,17311150290000,2020,18009,18009
60608,17193110070000,2017,39808,39808
60608,17291010120000,2019,81053,81053
60608,17274090680000,2019,0,0
60608,17202340071021,2016,20107,20107
60608,17194170360000,2020,29752,29752
60608,17294140560000,2020,30234,30234
60608,17302020400000,2020,15910,15910
60608,17322170060000,2020,31212,31212
60608,17195020090000,2020,0,0
60608,17294100590000,2016,18139,18139
60608,17293140030000,2016,39015,39015
60608,17193060450000,2018,43629,43629
60608,17322270481038,2018,22497,22497
60608,17311200230000,2018,18153,18153
60608,17202270591239,2020,2408,2408
60608,17311220090000,2020,15771,15771
60608,17202270591274,2020,2408,2408
60608,17203050210000,2017,67257,67257
60608,17193090380000,2017,21453,21453
60608,17202320501068,2017,21692,21692
60608,17283180670000,2017,32498,32498
60608,17202000914026,2016,19575,19575
60608,17202320580000,2016,12,12
60608,17204000680000,2016,0,0
60608,17294100220000,2016,26062,26062
60608,17301110080000,2020,23369,23369
60608,17311190250000,2020,24606,24606
60608,17193010491004,2020,29039,29039
60608,17202260641065,2016,20419,20419
60608,16244210040000,2016,3580,3580
60608,17322162030000,2017,29998,29998
60608,17321060390000,2017,28456,28456
60608,17203240090000,2020,51709,51709
60608,17202260641083,2016,30034,30034
60608,17294260390000,2020,25085,25085
60608,17294140740000,2020,33416,33416
60608,17203210280000,2020,22687,22687
60608,17321100230000,2020,20585,20585
60608,17322240450000,2020,43278,43278
60608,17193070110000,2020,25746,25746
60608,17194260310000,2019,35083,35083
60608,17204020381013,2019,18132,18132
60608,17312250110000,2017,20291,20291
60608,17203080420000,2017,21458,21458
60608,17293240190000,2017,12676,12676
60608,17193040450000,2017,37245,37245
60608,17301200100000,2019,18407,18407
60608,17303000030000,2019,0,0
60608,17294120040000,2020,27961,27961
60608,17322240410000,2017,43076,43076
60608,17204140170000,2019,26534,26534
60608,17193240310000,2019,34788,34788
60608,16362020140000,2019,21795,21795
60608,17322160790000,2019,34590,34590
60608,17321030491021,2019,2303,2303
60608,17194010260000,2016,19200,19200
60608,17204230280000,2016,28384,28384
60608,16252100360000,2017,18426,18426
60608,17322270481025,2017,13074,13074
60608,17202250501135,2019,2609,2609
60608,17194100090000,2019,32467,32467
60608,17322070220000,2019,46996,46996
60608,17202250501090,2019,19828,19828
60608,17202250501171,2019,2609,2609
60608,17202250501117,2019,41258,41258
60608,17203050480000,2019,27428,27428
60608,17322270481042,2017,13281,13281
60608,17191050070000,2017,0,0
60608,17202260631039,2020,26885,26885
60608,17202260631057,2020,25256,25256
60608,17202070714005,2016,20601,20601
60608,17202250531127,2016,463,463
60608,17293150080000,2020,23563,23563
60608,17294170360000,2020,28543,28543
60608,17202260631121,2020,18735,18735
60608,17202260631077,2020,18653,18653
60608,17322050220000,2020,38259,38259
60608,17322270481060,2017,21890,21890
60608,17203260090000,2020,31625,31625
60608,17294260010000,2020,28437,28437
60608,17202260631022,2020,19142,19142
60608,17283180750000,2019,770,770
60608,17193140190000,2020,10895,10895
60608,17194100010000,2020,23388,23388
60608,17202240420000,2020,61714,61714
60608,17322210130000,2018,29020,29020
60608,17204170080000,2018,45943,45943
60608,17193070290000,2020,0,0
60608,17202270591299,2016,1651,1651
60608,17312180250000,2016,21049,21049
60608,17302020100000,2016,5193,5193
60608,17293200240000,2020,21178,21178
60608,17194060100000,2020,33209,33209
60608,17321100110000,2016,7750,7750
60608,17194290240000,2016,22722,22722
60608,17294270390000,2020,1059479,1059479
60608,17204030581006,2019,30700,30700
60608,17194170060000,2020,34857,34857
60608,17194240020000,2020,26302,26302
60608,17301230050000,2018,22010,22010
60608,17294250880000,2016,55000,55000
60608,17201090020000,2020,0,0
60608,16244240140000,2020,14733,14733
60608,17201030050000,2016,0,0
60608,17321190120000,2016,43185,43185
60608,17204010130000,2016,24456,24456
60608,17321040260000,2020,24375,24375
60608,16252270060000,2020,3525,3525
60608,17312130441008,2019,17100,17100
60608,17193230200000,2020,17654,17654
60608,17294090641002,2020,13913,13913
60608,17312120390000,2017,18765,18765
60608,17193110100000,2016,29672,29672
60608,17213280330000,2020,12705,12705
60608,16242090400000,2019,3348,3348
60608,17202260631360,2017,2295,2295
60608,17321170410000,2017,56137,56137
60608,17311140360000,2017,15157,15157
60608,17202260631067,2017,17271,17271
60608,17322161060000,2016,22054,22054
60608,17322030490000,2016,33174,33174
60608,17202260631306,2017,2295,2295
60608,17311040190000,2017,19799,19799
60608,17321110230000,2016,23348,23348
60608,17202260631143,2017,25989,25989
60608,17194030050000,2019,22834,22834
60608,17293260650000,2016,24599,24599
60608,17294240360000,2017,19097,19097
60608,17202260631080,2017,23922,23922
60608,17201280281118,2017,9396,9396
60608,17201280281055,2017,8312,8312
60608,17193100050000,2019,16417,16417
60608,17203090230000,2019,39627,39627
60608,17293120140000,2020,26663,26663
60608,17311040120000,2020,22237,22237
60608,17322200180000,2020,24640,24640
60608,17201280281302,2017,758,758
60608,17204240160000,2017,4727,4727
60608,17193010310000,2020,27216,27216
60608,17302100600000,2020,176137,176137
60608,17311040230000,2016,19845,19845
60608,17201280281105,2016,5651,5651
60608,17294261221032,2016,2310,2310
60608,17321050220000,2019,20482,20482
60608,17301200190000,2017,29939,29939
60608,16252050390000,2019,3993,3993
60608,17201280281178,2017,5682,5682
60608,17203050080000,2017,7050,7050
60608,17204030030000,2020,5028,5028
60608,17202000894001,2020,20626,20626
60608,17201090130000,2019,0,0
60608,17201280281141,2017,5744,5744
60608,17194260170000,2020,18877,18877
60608,17322170580000,2020,20435,20435
60608,17322160150000,2018,9920,9920
60608,17311140310000,2018,17304,17304
60608,17293210030000,2018,27866,27866
60608,16252170180000,2017,3124,3124
60608,17301140360000,2020,24502,24502
60608,17301240130000,2020,36939,36939
60608,17202340071108,2019,19020,19020
60608,17193250150000,2019,23639,23639
60608,25063110600000,2019,35125,35125
60608,16252030050000,2019,787016,787016
60608,17301120421005,2017,22940,22940
60608,17202340071109,2019,17091,17091
60608,16244230040000,2017,14968,14968
60608,17193130050000,2017,31539,31539
60608,17194070030000,2016,23009,23009
60608,17322150040000,2017,17396,17396
60608,17193180370000,2020,25622,25622
60608,17293070410000,2020,29394,29394
60608,16362030090000,2020,18901,18901
60608,17293240310000,2017,19179,19179
60608,17203220170000,2020,33879,33879
60608,17202330930000,2019,51615,51615
60608,17214360521068,2020,3346,3346
60608,17322040271001,2016,19633,19633
60608,17322030471006,2016,9746,9746
60608,17311130180000,2020,6197,6197
60608,17311110440000,2017,20560,20560
60608,17194120460000,2017,42793,42793
60608,17311140320000,2019,16679,16679
60608,17294120440000,2020,16519,16519
60608,16252040410000,2020,11352,11352
60608,16362010790000,2020,21730,21730
60608,17203160100000,2019,28868,28868
60608,17293230030000,2020,22294,22294
60608,17204170230000,2020,35253,35253
60608,17193140320000,2020,27335,27335
60608,17202270601038,2020,19508,19508
60608,17193240030000,2019,46075,46075
60608,17294260690000,2019,26526,26526
60608,17202270601152,2020,2252,2252
60608,17202270601035,2020,19508,19508
60608,17202270601044,2020,15757,15757
60608,17312210070000,2020,22322,22322
60608,17293050130000,2020,19032,19032
60608,17311080210000,2017,15976,15976
60608,17202000914004,2017,18082,18082
60608,17193200190000,2016,51750,51750
60608,16252050360000,2020,16524,16524
60608,17322250150000,2020,13924,13924
60608,17204060100000,2019,58589,58589
60608,17193210250000,2017,25566,25566
60608,16244240300000,2020,3494,3494
60608,17203220340000,2020,34208,34208
60608,17204020381055,2020,1481,1481
60608,17193180150000,2020,36371,36371
60608,17204060310000,2020,71520,71520
60608,17312250380000,2020,15678,15678
60608,17322161120000,2020,27229,27229
60608,17204020381020,2020,16899,16899
60608,17301090410000,2018,34865,34865
60608,17203060120000,2020,38870,38870
60608,17202070684002,2019,27588,27588
60608,17293050130000,2019,23249,23249
60608,16242210400000,2020,0,0
60608,17202250501023,2020,22237,22237
60608,17292010110000,2020,3466,3466
60608,17202340071157,2020,16587,16587
60608,17322220100000,2020,31518,31518
60608,17202340071102,2020,17413,17413
60608,17301100210000,2016,18680,18680
60608,17202340071184,2020,17702,17702
60608,17312230760000,2020,27473,27473
60608,17202340071148,2020,25650,25650
60608,17202250501094,2020,18265,18265
60608,17193130290000,2017,20281,20281
60608,17202250501259,2020,2780,2780
60608,17202340071051,2020,25455,25455
60608,17322160300000,2020,24102,24102
60608,17193080350000,2016,6234,6234
60608,16362010550000,2016,22797,22797
60608,17202070664005,2020,23050,23050
60608,17202250501043,2020,17470,17470
60608,17294130200000,2019,0,0
60608,17293260100000,2019,68200,68200
60608,17202260631270,2019,2680,2680
60608,17202260631289,2019,2680,2680
60608,17202230100000,2020,0,0
60608,16252100010000,2020,15884,15884
60608,17202250501078,2020,18661,18661
60608,17202340071168,2020,19904,19904
60608,17202250501104,2020,33836,33836
60608,16242060370000,2017,20158,20158
60608,17311050160000,2017,17554,17554
60608,17202260641229,2017,23247,23247
60608,17193190140000,2018,35274,35274
60608,17213000351056,2016,1089,1089
60608,17203230370000,2016,51050,51050
60608,16242270040000,2016,68550,68550
60608,17202240531004,2016,24948,24948
60608,17193080340000,2019,22597,22597
60608,17202250531154,2020,2366,2366
60608,17301050170000,2020,31149,31149
60608,17194130371003,2020,26485,26485
60608,17202320631003,2016,34549,34549
60608,17193150440000,2020,17419,17419
60608,17322270461003,2018,32580,32580
60608,17321040310000,2016,21841,21841
60608,17301190220000,2016,13540,13540
60608,17202250531124,2019,2593,2593
60608,17322060511005,2016,5983,5983
60608,17203060420000,2016,30372,30372
60608,17202260631211,2016,2211,2211
60608,17204240301013,2016,1201,1201
60608,16252210120000,2016,17191,17191
60608,17204220020000,2020,38764,38764
60608,17293250580000,2020,25027,25027
60608,17322250130000,2020,32851,32851
60608,17294040490000,2020,40308,40308
60608,17294130390000,2016,19548,19548
60608,17311140050000,2016,13489,13489
60608,17322260390000,2016,22527,22527
60608,24013280090000,2017,0,0
60608,17283000791016,2017,36525,36525
60608,17312220020000,2017,22960,22960
60608,17194270210000,2017,38012,38012
60608,17191090100000,2017,18302,18302
60608,17312210430000,2016,25969,25969
60608,17301030180000,2016,20374,20374
60608,17301050380000,2017,15597,15597
60608,17193190480000,2020,23754,23754
60608,17194260380000,2020,24365,24365
60608,17202070674003,2020,28684,28684
60608,16362010420000,2020,24151,24151
60608,17194250410000,2020,15303,15303
60608,17193210330000,2020,21051,21051
60608,17311110160000,2020,20924,20924
60608,17202250501111,2016,20674,20674
60608,16244010310000,2016,19502,19502
60608,16362000020000,2016,7368,7368
60608,17193190330000,2019,27894,27894
60608,17193110300000,2017,41886,41886
60608,17321110370000,2017,20675,20675
60608,17204280200000,2017,26800,26800
60608,16134270280000,2020,2553,2553
60608,17204380080000,2020,14954,14954
60608,17321070240000,2020,34612,34612
60608,17202250501210,2016,2084,2084
60608,17283000771017,2016,21427,21427
60608,17193200300000,2016,22624,22624
60608,16242250220000,2016,26508,26508
60608,17301150130000,2020,21366,21366
60608,16252190240000,2017,2345,2345
60608,17204060451001,2017,46577,46577
60608,17202220200000,2017,0,0
60608,17294220610000,2017,22405,22405
60608,17322200210000,2020,27017,27017
60608,17193160050000,2017,15184,15184
60608,17204270070000,2016,29164,29164
60608,17202330260000,2016,60029,60029
60608,16252160230000,2016,17381,17381
60608,17321190020000,2017,54185,54185
60608,17204200260000,2017,20750,20750
60608,17192180410000,2017,0,0
60608,17304000120000,2020,0,0
60608,17203100280000,2020,23463,23463
60608,17311150090000,2020,22322,22322
60608,17322230460000,2019,71764,71764
60608,16242090080000,2020,3469,3469
60608,17311080070000,2016,15372,15372
60608,17312230060000,2017,20422,20422
60608,17203030090000,2017,31532,31532
60608,17194160310000,2017,24861,24861
60608,16244140210000,2017,31670,31670
60608,17331000170000,2017,0,0
60608,17301040270000,2017,24672,24672
60608,17194070010000,2020,34087,34087
60608,17312290490000,2020,25093,25093
60608,17293230290000,2020,17925,17925
60608,17202270591240,2018,2639,2639
60608,17301160090000,2017,22797,22797
60608,17201280281353,2019,2101,2101
60608,17201280281254,2019,2101,2101
60608,17193030330000,2017,2656,2656
60608,17311120390000,2017,25484,25484
60608,16245020080000,2020,0,0
60608,17194200150000,2020,24213,24213
60608,17293220170000,2020,25567,25567
60608,17322171110000,2016,22934,22934
60608,17294190060000,2017,29017,29017
60608,17214360521056,2017,2696,2696
60608,16244010090000,2017,3146,3146
60608,17301230240000,2017,29405,29405
60608,17301080300000,2017,15215,15215
60608,17303000500000,2017,0,0
60608,17201280281307,2019,2101,2101
60608,17301100180000,2017,13770,13770
60608,17194170020000,2017,30932,30932
60608,17194050230000,2016,30852,30852
60608,17274090710000,2020,0,0
60608,17204190080000,2020,30261,30261
60608,17311110340000,2020,20612,20612
60608,17203270040000,2017,28535,28535
60608,17294250110000,2018,43144,43144
60608,17194020060000,2016,17844,17844
60608,17204070090000,2020,43104,43104
60608,17194250070000,2020,29992,29992
60608,17201280281286,2020,1880,1880
60608,17201280281150,2020,18549,18549
60608,17203150441002,2020,19595,19595
60608,17322060380000,2017,16174,16174
60608,17194140450000,2016,20681,20681
60608,17214360521093,2016,3045,3045
60608,17313100400000,2020,26368,26368
60608,17201280281158,2020,19073,19073
60608,17311130050000,2020,26158,26158
60608,17203220100000,2019,42157,42157
60608,17293050360000,2020,9600,9600
60608,16242020120000,2020,4854,4854
60608,17194110160000,2017,25290,25290
60608,17203150280000,2017,37867,37867
60608,17203090360000,2017,40580,40580
60608,17312140230000,2017,17793,17793
60608,17203220250000,2017,30281,30281
60608,17312140230000,2016,17793,17793
60608,16242050720000,2020,224862,224862
60608,16134270340000,2019,6386,6386
60608,17302060330000,2017,51348,51348
60608,17301110150000,2016,26407,26407
60608,17331000010000,2016,24023,24023
60608,17204100270000,2016,22229,22229
60608,17293210210000,2017,22540,22540
60608,16252050040000,2016,15948,15948
60608,16252210170000,2016,16110,16110
60608,16244210170000,2018,17554,17554
60608,17203180130000,2020,25065,25065
60608,17202260641195,2020,2191,2191
60608,17202260641096,2020,24836,24836
60608,16244180060000,2018,286989,286989
60608,17301160280000,2019,26083,26083
60608,17202320501167,2019,29935,29935
60608,17202170180000,2019,0,0
60608,17193060410000,2020,24391,24391
60608,17202320501121,2019,18954,18954
60608,17311140230000,2019,13786,13786
60608,17202210140000,2020,0,0
60608,17202260641182,2020,2191,2191
60608,17201280210000,2020,0,0
60608,17202260641045,2020,16796,16796
60608,17202260641063,2020,26659,26659
60608,17321100250000,2016,6222,6222
60608,17202000914006,2020,19300,19300
60608,17202260641261,2020,2191,2191
60608,17204000701003,2019,38077,38077
60608,17193140360000,2019,21738,21738
60608,17303000250000,2019,378876,378876
60608,17322190260000,2019,11972,11972
60608,17301130080000,2020,19736,19736
60608,17302020160000,2019,21895,21895
60608,17213280351003,2019,23166,23166
60608,17192100490000,2020,0,0
60608,17191100260000,2020,4222,4222
60608,17312210210000,2018,23527,23527
60608,17202070724000,2018,125888,125888
60608,17301230150000,2019,18775,18775
60608,16244130240000,2020,10053,10053
60608,17293160020000,2020,23248,23248
60608,16252100450000,2019,29004,29004
60608,16252040270000,2017,17163,17163
60608,17202270591304,2017,2332,2332
60608,17203160290000,2017,26840,26840
60608,17294250890000,2017,18830,18830
60608,17193190410000,2019,26841,26841
60608,17301030420000,2019,29625,29625
60608,17293260010000,2017,20864,20864
60608,17193240400000,2019,81997,81997
60608,17321100410000,2016,7601,7601
60608,17203080410000,2016,21752,21752
60608,17312130280000,2016,14583,14583
60608,17312160420000,2017,21525,21525
60608,17202320501112,2017,20584,20584
60608,17293050350000,2017,25428,25428
60608,17193240180000,2017,29177,29177
60608,16132260490000,2017,0,0
60608,17321100380000,2017,28840,28840
60608,17204000280000,2017,24726,24726
60608,17202320501049,2017,15140,15140
60608,16252210050000,2020,10822,10822
60608,17202270591103,2020,22065,22065
60608,17202270601023,2019,23270,23270
60608,17203210160000,2019,23649,23649
60608,17321170320000,2019,58911,58911
60608,17294080300000,2017,20788,20788
60608,17194200130000,2017,16474,16474
60608,17194210300000,2016,22954,22954
60608,17193190150000,2019,24271,24271
60608,17302100460000,2016,126562,126562
60608,16252050130000,2019,24536,24536
60608,17322170320000,2017,30441,30441
60608,17202270591138,2020,28567,28567
60608,16244070491023,2019,1721,1721
60608,16252110040000,2018,12856,12856
60608,16244280240000,2017,67672,67672
60608,17203010030000,2017,1562,1562
60608,17204340120000,2017,5379,5379
60608,17301110660000,2018,29939,29939
60608,17311070440000,2019,33580,33580
60608,17294080030000,2019,26158,26158
60608,16251050550000,2020,24172,24172
60608,17322180020000,2018,29971,29971
60608,17174260540000,2020,0,0
60608,17194230020000,2020,26756,26756
60608,17191000240000,2020,19790,19790
60608,17203050180000,2020,35578,35578
60608,17204250150000,2016,24105,24105
60608,17202260631345,2020,2446,2446
60608,17301110760000,2019,18453,18453
60608,17204310060000,2019,48017,48017
60608,16242070781002,2019,12103,12103
60608,17202250501136,2019,2609,2609
60608,17202250501217,2019,2609,2609
60608,17293240230000,2019,22146,22146
60608,17194050110000,2019,41974,41974
60608,16242020110000,2017,4891,4891
60608,17301140400000,2017,24483,24483
60608,17204340050000,2020,24595,24595
60608,17202260631060,2020,18409,18409
60608,17204230040000,2017,22531,22531
60608,17194280290000,2017,23703,23703
60608,17204060491016,2019,29690,29690
60608,17311140500000,2019,11884,11884
60608,17204080210000,2020,81542,81542
60608,17301040050000,2020,33309,33309
60608,17312160020000,2020,22553,22553
60608,17202260631320,2020,2446,2446
60608,17311200200000,2020,12211,12211
60608,17204240260000,2020,5875,5875
60608,17312200330000,2016,18966,18966
60608,17322220120000,2016,22417,22417
60608,17203230260000,2020,85040,85040
60608,17201090080000,2016,0,0
60608,16242270030000,2017,139892,139892
60608,17204020381027,2017,11691,11691
60608,17321050800000,2017,23138,23138
60608,17194180110000,2017,23957,23957
60608,17322190340000,2019,44764,44764
60608,17294250570000,2019,26472,26472
60608,17193180461001,2018,23512,23512
60608,17201120120000,2019,0,0
60608,16252170100000,2019,4570,4570
60608,17301200100000,2020,18407,18407
60608,17321030491004,2019,22945,22945
60608,17293050180000,2020,24546,24546
60608,17294110090000,2020,17771,17771
60608,17311210350000,2018,22963,22963
60608,16244010440000,2018,18149,18149
60608,17194060350000,2020,26817,26817
60608,17194190310000,2020,24032,24032
60608,17301020330000,2020,17867,17867
60608,17193240040000,2016,22179,22179
60608,16242250100000,2016,22476,22476
60608,17301120210000,2017,44197,44197
60608,17202320501103,2016,14571,14571
60608,17191100260000,2016,3683,3683
60608,17321060330000,2018,19365,19365
60608,17194110350000,2016,27986,27986
60608,17301180300000,2016,15024,15024
60608,17202320501018,2016,20772,20772
60608,16134290260000,2017,3108,3108
60608,17193100370000,2017,19078,19078
60608,17294140450000,2017,19992,19992
60608,17193080110000,2017,24555,24555
60608,17293130330000,2019,20049,20049
60608,17322120150000,2020,36155,36155
60608,17312220130000,2020,21448,21448
60608,17203020140000,2020,28997,28997
60608,17312270340000,2020,15049,15049
60608,17194070230000,2017,46866,46866
60608,17194120160000,2018,24892,24892
60608,17301090050000,2018,35034,35034
60608,16244080090000,2020,3666,3666
60608,17193160280000,2017,30499,30499
60608,17293120170000,2019,22860,22860
60608,17203140020000,2019,42752,42752
60608,17193210480000,2019,25566,25566
60608,16252100270000,2019,35355,35355
60608,17203050650000,2019,115181,115181
60608,17202270591280,2016,1651,1651
60608,17293120100000,2019,32399,32399
60608,17294240210000,2020,19228,19228
60608,17311110430000,2016,20529,20529
60608,17281120010000,2019,0,0
60608,17294261211010,2019,3377,3377
60608,17293260370000,2018,20556,20556
60608,17293140180000,2018,19822,19822
60608,17193150320000,2016,40890,40890
60608,17184230350000,2016,0,0
60608,17294261221024,2020,17647,17647
60608,17301150510000,2017,33254,33254
60608,17294260410000,2018,20797,20797
60608,17311190320000,2020,16687,16687
60608,17204260110000,2020,49227,49227
60608,17202250501266,2017,2403,2403
60608,17193190240000,2019,28010,28010
60608,17293140300000,2020,24246,24246
60608,17202320870000,2020,1,1
60608,17311040500000,2020,16329,16329
60608,16252100330000,2020,14610,14610
60608,17301050070000,2016,25899,25899
60608,17302010350000,2016,20898,20898
60608,17291010430000,2016,10043,10043
60608,17194150460000,2020,21027,21027
60608,17294250420000,2020,43340,43340
60608,17194260390000,2020,25858,25858
60608,17293250450000,2020,68463,68463
60608,17193110430000,2018,20511,20511
60608,17311160340000,2020,13621,13621
60608,17322160070000,2016,22774,22774
60608,17302090171001,2017,147341,147341
60608,17293290540000,2017,23275,23275
60608,17202260631365,2017,2295,2295
60608,17202260631211,2017,2295,2295
60608,17194160300000,2020,24105,24105
60608,16244010420000,2020,15585,15585
60608,16242070640000,2020,10357,10357
60608,17202320920000,2020,48385,48385
60608,17201280281105,2017,4856,4856
60608,17202330530000,2020,49394,49394
60608,17203240010000,2020,38318,38318
60608,17294120190000,2020,20668,20668
60608,17204220030000,2020,40368,40368
60608,17203080030000,2020,45242,45242
60608,17194240370000,2020,23530,23530
60608,17204270030000,2018,38597,38597
60608,17201280281172,2017,11313,11313
60608,17201280281370,2017,758,758
60608,17203000060000,2017,31551,31551
60608,17293170150000,2020,0,0
60608,17184230410000,2019,0,0
60608,17193140370000,2020,36889,36889
60608,16252270070000,2020,24844,24844
60608,17194110030000,2016,23234,23234
60608,17322110050000,2016,0,0
60608,17203270040000,2016,28535,28535
60608,17203150020000,2020,0,0
60608,17213010050000,2020,25637,25637
60608,17321130510000,2020,25050,25050
60608,17331000070000,2019,74822,74822
