prop_address_zipcode_1,pin,year
60625,13112060040000,2016
60625,13114210281004,2021
60625,13132100381005,2021
60625,14073150100000,2022
60625,13122330341001,2022
60625,13124060451005,2022
60625,13113060090000,2016
60625,14071110411003,2016
60625,13141090080000,2017
60625,13122340040000,2017
60625,14073230341016,2021
60625,13113160321014,2021
60625,13131120090000,2019
60625,14073050431008,2020
60625,13122050581017,2020
60625,13114030070000,2021
60625,13131180341006,2021
60625,13114230291010,2020
60625,14071060160000,2021
60625,13141150370000,2021
60625,13112010481002,2021
60625,13132280201001,2021
60625,14073140380000,2022
60625,13124080130000,2022
60625,13142210251002,2021
60625,13112150080000,2017
60625,13131320110000,2017
60625,13114150240000,2020
60625,14071170220000,2017
60625,13132040260000,2016
60625,14071170040000,2021
60625,13113080160000,2017
60625,13142250381007,2017
60625,14181010231011,2022
60625,13141050321014,2022
60625,13131180341012,2021
60625,13114020480000,2017
60625,13124080401002,2019
60625,13113040020000,2021
60625,13113190190000,2017
60625,13113110220000,2021
60625,13124150630000,2021
60625,13141060010000,2017
60625,13123010331008,2021
60625,13114050200000,2022
60625,13122300540000,2022
60625,13142120270000,2022
60625,13142140100000,2019
60625,13142050371001,2022
60625,13132330060000,2019
60625,13131010321004,2019
60625,13132070090000,2020
60625,13132270180000,2020
60625,13124100391016,2020
60625,14073170421002,2021
60625,13121030560000,2021
60625,13122140521006,2017
60625,13122140521060,2017
60625,13114260220000,2016
60625,14181240540000,2017
60625,14073030340000,2019
60625,13142160070000,2019
60625,14181280130000,2019
60625,13122260171016,2017
60625,13141010230000,2021
60625,14073250481085,2021
60625,13112170351003,2016
60625,14073250481008,2021
60625,13142050120000,2022
60625,13141010040000,2022
60625,13132030381001,2021
60625,13131070341022,2021
60625,13142230160000,2022
60625,13141260100000,2022
60625,14073020220000,2019
60625,13121210621004,2020
60625,13114010300000,2018
60625,14073020200000,2021
60625,13112110441026,2021
60625,13132050260000,2016
60625,13131040280000,2016
60625,13131090300000,2020
60625,13132020421035,2020
60625,14071200291012,2017
60625,13114030100000,2017
60625,13113260110000,2020
60625,13132240100000,2020
60625,14071010140000,2020
60625,14071110431032,2017
60625,13123150030000,2017
60625,13121150380000,2017
60625,13122320060000,2021
60625,13132140080000,2021
60625,13121150481017,2022
60625,13132100411022,2022
60625,13121150481019,2022
60625,13132340371001,2021
60625,13131180330000,2022
60625,13122190280000,2017
60625,13122180501010,2017
60625,13122350561004,2017
60625,13132030340000,2021
60625,13142070361002,2021
60625,13113220200000,2019
60625,13131290391014,2022
60625,13121140230000,2022
60625,13142150050000,2022
60625,13132100401002,2022
60625,13113010460000,2022
60625,13114000310000,2020
60625,13142180260000,2020
60625,13114230271021,2020
60625,13132010311003,2021
60625,13113070110000,2021
60625,13122310591028,2022
60625,13122010561037,2022
60625,13141240060000,2021
60625,13113260180000,2016
60625,13141210311008,2016
60625,13114210321007,2019
60625,14071070350000,2019
60625,13142270300000,2021
60625,14073200410000,2017
60625,13132170150000,2021
60625,13142060180000,2021
60625,13122260201011,2020
60625,13132070421020,2020
60625,13142270080000,2016
60625,14074000370000,2017
60625,13113210480000,2021
60625,13121210631001,2021
60625,13122040190000,2022
60625,13121070260000,2021
60625,13124170231002,2021
60625,13114200401004,2021
60625,13141090010000,2020
60625,13132070421011,2020
60625,13131010321044,2020
60625,13114280200000,2020
60625,13123040140000,2017
60625,13114190291001,2022
60625,13114160110000,2022
60625,13124120360000,2022
60625,13132270150000,2016
60625,13124100250000,2017
60625,13124130240000,2017
60625,13132330160000,2017
60625,13124160010000,2022
60625,13122050030000,2022
60625,13141130321007,2019
60625,13141190220000,2021
60625,14181010231015,2021
60625,13114280251013,2017
60625,14073020290000,2022
60625,13123030250000,2021
60625,14181120190000,2021
60625,13123150281016,2017
60625,13124030040000,2021
60625,13132270090000,2016
60625,13114070010000,2022
60625,13131080371006,2020
60625,13141090080000,2021
60625,13124110771005,2021
60625,14073180070000,2021
60625,13114170220000,2016
60625,13141040650000,2021
60625,13123030301002,2021
60625,13131090160000,2019
60625,13141150130000,2021
60625,13141000280000,2022
60625,13121140631004,2017
60625,13132330380000,2021
60625,13124100391004,2016
60625,13114230291007,2017
60625,13112010210000,2017
60625,14181240561001,2021
60625,13121130590000,2021
60625,13131010341006,2021
60625,14181170311004,2021
60625,13114280160000,2019
60625,13122310591021,2019
60625,13124111020000,2020
60625,13124150430000,2020
60625,13121110080000,2016
60625,13131210110000,2020
60625,14181240380000,2020
60625,13122310591013,2020
60625,13141230290000,2022
60625,14073110070000,2022
60625,13142280060000,2020
60625,14071080250000,2016
60625,14181280260000,2017
60625,13131160010000,2017
60625,13142240240000,2017
60625,13132170110000,2022
60625,13121170210000,2021
60625,13123160320000,2022
60625,13124110781007,2022
60625,13124080451003,2021
60625,13132050260000,2019
60625,13113140050000,2019
60625,13122200491001,2017
60625,13122090330000,2017
60625,13124170201002,2017
60625,13142010200000,2017
60625,14071140080000,2020
60625,13124160421003,2022
60625,13114270160000,2022
60625,13121150531012,2021
60625,13132070110000,2020
60625,13122290251004,2021
60625,13112120340000,2016
60625,13114040270000,2021
60625,13142200060000,2021
60625,13141010220000,2021
60625,13141190020000,2017
60625,14073070010000,2019
60625,13141130130000,2022
60625,13124140190000,2020
60625,14182120371381,2018
60625,13141020440000,2020
60625,13123190260000,2020
60625,14073230341003,2022
60625,13122340111001,2016
60625,14073120390000,2016
60625,14073030200000,2020
60625,13141180100000,2021
60625,13113240361009,2021
60625,13124250300000,2022
60625,13113240210000,2016
60625,14181060080000,2021
60625,13131010331010,2022
60625,13113210140000,2020
60625,13131200200000,2020
60625,14071020041012,2020
60625,14074000290000,2016
60625,13122140571001,2017
60625,13114150170000,2017
60625,13132010210000,2020
60625,13124130030000,2020
60625,13113050160000,2022
60625,13141040220000,2020
60625,13141110471003,2016
60625,13122200511003,2016
60625,14073120070000,2016
60625,14073140411009,2019
60625,13121090510000,2019
60625,14073140310000,2018
60625,13131080250000,2016
60625,13123030301016,2020
60625,13131220190000,2020
60625,13131170020000,2020
60625,14073060411013,2022
60625,13142280401018,2022
60625,14073140360000,2022
60625,13142050290000,2021
60625,13114230291016,2019
60625,13123020130000,2022
60625,13142000120000,2022
60625,13141240040000,2016
60625,13122040530000,2022
60625,13113150191001,2022
60625,13124250470000,2022
60625,13124190180000,2020
60625,13131150050000,2022
60625,13124060020000,2019
60625,13132070170000,2021
60625,13122290060000,2016
60625,13131300240000,2016
60625,13113220261021,2019
60625,14181170311001,2019
60625,13113130130000,2022
60625,13142130331011,2020
60625,13141140270000,2020
60625,13113220261002,2019
60625,13121140721004,2016
60625,13121150481035,2017
60625,14181340331048,2017
60625,13114120070000,2016
60625,13113090200000,2017
60625,14071030020000,2017
60625,13142120361008,2020
60625,14181340331025,2017
60625,14073210030000,2017
60625,13122230100000,2021
60625,13131150120000,2021
60625,13124110821045,2016
60625,13132100140000,2017
60625,13121160480000,2019
60625,14073040481002,2016
60625,13113010540000,2019
60625,13122280100000,2020
60625,13124190781003,2020
60625,14181170120000,2020
60625,14073240441010,2019
60625,13142170200000,2019
60625,13141200160000,2019
60625,13114180330000,2017
60625,13114280251008,2018
60625,13122100280000,2020
60625,13141050160000,2020
60625,13124010581004,2020
60625,13141250020000,2021
60625,13122160391002,2021
60625,13124150270000,2016
60625,13113260160000,2020
60625,13112190330000,2020
60625,13123080020000,2018
60625,13114040380000,2019
60625,13113190361006,2019
60625,13122220681003,2016
60625,13142090351003,2017
60625,13132150200000,2019
60625,13122220250000,2019
60625,14182180020000,2021
60625,13124010250000,2021
60625,13124020560000,2022
60625,13131300040000,2022
60625,14073150040000,2020
60625,13141270261016,2020
60625,14182120371441,2020
60625,14182120371081,2020
60625,13124110821020,2020
60625,14182120371349,2020
60625,14182120371367,2020
60625,13131280311030,2022
60625,13122170400000,2022
60625,14073150090000,2022
60625,13122090280000,2018
60625,13141220390000,2018
60625,13112110150000,2020
60625,13121140691002,2017
60625,13142220030000,2021
60625,13141120251005,2021
60625,13112210180000,2021
60625,13113010110000,2016
60625,13122280100000,2016
60625,13132290120000,2021
60625,13124050181003,2021
60625,13132110351007,2022
60625,13122340091013,2022
60625,13131030020000,2022
60625,13123130060000,2021
60625,13132250120000,2021
60625,13124130100000,2021
60625,14181010231005,2019
60625,14071100020000,2020
60625,13141270261039,2020
60625,14182120371068,2020
60625,14182120371149,2020
60625,13114160331019,2020
60625,13122270280000,2020
60625,14182120371107,2020
60625,13114230261024,2020
60625,14181010190000,2019
60625,14074160351002,2021
60625,13122350481004,2021
60625,13131070341025,2022
60625,13114240070000,2022
60625,13142130331014,2022
60625,13124111281007,2022
60625,13122120261041,2022
60625,13122250141011,2022
60625,13141030180000,2022
60625,13142040491012,2022
60625,13113220261031,2022
60625,13131140330000,2022
60625,13132000160000,2021
60625,13121100400000,2021
60625,13123140321011,2021
60625,13123160300000,2021
60625,13141100010000,2018
60625,13131270120000,2021
60625,13114280241009,2017
60625,14071110431004,2021
60625,13122300030000,2021
60625,13131060250000,2019
60625,13124050060000,2022
60625,13132120220000,2016
60625,13142070351003,2017
60625,13131190250000,2020
60625,13114040140000,2016
60625,14181070241005,2021
60625,13114070070000,2020
60625,13124050161006,2017
60625,14182120371186,2021
60625,13113210740000,2021
60625,13112210300000,2018
60625,13123090070000,2018
60625,14182120371250,2021
60625,13122150110000,2019
60625,14073140110000,2022
60625,13121040420000,2022
60625,14073240431009,2022
60625,13114240190000,2022
60625,13122040170000,2022
60625,14182120371080,2021
60625,13113100290000,2017
60625,13122320361003,2017
60625,14182120371184,2021
60625,14181340331044,2021
60625,13122160250000,2021
60625,14071020041016,2021
60625,14182120371382,2021
60625,13131010060000,2021
60625,13132000460000,2019
60625,14071200050000,2019
60625,13131280311027,2017
60625,14181040211008,2017
60625,13122230100000,2017
60625,14073170411012,2021
60625,13114250350000,2016
60625,14073030451006,2017
60625,13122000591004,2020
60625,13113260100000,2020
60625,13122270370000,2017
60625,14181340290000,2019
60625,13113180030000,2020
60625,13113230291021,2021
60625,13141110320000,2021
60625,13142080140000,2020
60625,13131290391016,2020
60625,13122290060000,2017
60625,13124000410000,2020
60625,14181010040000,2020
60625,13132090230000,2022
60625,13113030280000,2022
60625,13142030240000,2022
60625,13112200220000,2016
60625,13141070230000,2016
60625,13132110030000,2021
60625,13132240180000,2017
60625,13122190681037,2018
60625,13132010070000,2022
60625,13122290251006,2016
60625,13114020280000,2016
60625,14181240030000,2016
60625,13124190470000,2021
60625,13112070270000,2021
60625,13131310090000,2021
60625,14072100010000,2021
60625,13113140191018,2021
60625,13113140191004,2017
60625,13122210230000,2021
60625,13132020421002,2021
60625,13131260371005,2021
60625,13112160351004,2022
60625,13142160010000,2017
60625,13142140320000,2017
60625,14073130070000,2021
60625,13114280110000,2021
60625,14071100220000,2022
60625,13114230271012,2022
60625,13142240100000,2021
60625,13124060160000,2021
60625,13114020190000,2020
60625,13113190300000,2020
60625,13141280060000,2020
60625,13132140351004,2020
60625,13123150230000,2022
60625,14073230220000,2017
60625,13124130230000,2017
60625,14071080250000,2017
60625,14073180311007,2017
60625,13122100530000,2021
60625,13114150060000,2021
60625,13122110411021,2019
60625,13132270080000,2021
60625,13113080310000,2021
60625,13131220160000,2020
60625,13132260130000,2020
60625,13121100580000,2016
60625,13142040491014,2016
60625,14073040380000,2022
60625,13142080010000,2022
60625,13142070401011,2019
60625,14071140280000,2017
60625,13142070110000,2017
60625,13124070190000,2017
60625,13124130291004,2017
60625,14073250481091,2017
60625,13132010100000,2017
60625,13132310220000,2017
60625,13122010561003,2017
60625,13122320371001,2018
60625,13141040520000,2022
60625,13124160210000,2022
60625,13132030361008,2022
60625,13112200090000,2021
60625,13132080200000,2020
60625,13123100391002,2020
60625,13142220150000,2021
60625,14181010231028,2020
60625,13122220631003,2017
60625,13141010230000,2017
60625,13131160060000,2017
60625,13113270280000,2020
60625,13132060401001,2020
60625,13142070401005,2020
60625,13141060020000,2016
60625,13141090300000,2016
60625,13121200370000,2016
60625,13121140641004,2022
60625,13123080401003,2020
60625,13122290271015,2020
60625,13131090331012,2022
60625,13131260180000,2022
60625,13113210350000,2018
60625,13112140160000,2018
60625,13124020340000,2018
60625,13142070220000,2022
60625,13141170020000,2022
60625,13141050291011,2016
60625,14181110330000,2016
60625,14181170240000,2016
60625,13121200481001,2019
60625,13141180430000,2020
60625,13114210321022,2022
60625,13113240220000,2022
60625,13142140120000,2021
60625,13121000430000,2016
60625,13113250300000,2016
60625,14073250120000,2016
60625,13132130060000,2017
60625,13122290271016,2020
60625,13142170040000,2021
60625,13124070520000,2021
60625,13114020340000,2019
60625,13113160311016,2020
60625,13113060150000,2019
60625,14073070190000,2020
60625,13114000060000,2017
60625,14181180020000,2020
60625,13123020181012,2019
60625,13122140180000,2019
60625,13121140671004,2017
60625,13124140210000,2017
60625,13121140560000,2022
60625,13124190490000,2022
60625,13132110361004,2020
60625,13124100421003,2020
60625,13113090070000,2016
60625,13123170181005,2016
60625,14073060411009,2017
60625,13122050581022,2017
60625,13112120010000,2019
60625,13113010120000,2021
60625,13122120261026,2021
60625,13142240290000,2016
60625,13142070401052,2016
60625,13114140010000,2022
60625,13132130080000,2022
60625,13114230261010,2019
60625,14073200451028,2022
60625,14073200451027,2022
60625,13132120160000,2022
60625,13131250240000,2022
60625,13122310551002,2021
60625,13122310030000,2021
60625,13113190180000,2017
60625,13122240321003,2016
60625,13114210321021,2016
60625,13124240171007,2021
60625,14181130020000,2016
60625,13141120241014,2021
60625,13142090331007,2022
60625,13123010331012,2017
60625,13132100381004,2017
60625,13112100380000,2020
60625,13132090340000,2020
60625,13113190371004,2020
60625,13124000661011,2016
60625,14073070421005,2016
60625,13141250090000,2021
60625,13141120241024,2021
60625,14073180220000,2021
60625,13142160321015,2021
60625,13124160370000,2020
60625,13112110430000,2021
60625,13131010321035,2022
60625,13114210271025,2016
60625,13121110460000,2021
60625,13132070421059,2021
60625,13122320361017,2020
60625,13113170290000,2020
60625,14181050110000,2020
60625,13123000100000,2017
60625,13122220570000,2017
60625,13114050200000,2017
60625,14181090100000,2017
60625,13131040140000,2020
60625,14073210150000,2022
60625,13113200351013,2022
60625,13121140601002,2020
60625,13141030140000,2022
60625,14073130180000,2022
60625,13122140310000,2021
60625,13132040391012,2021
60625,13132070421040,2021
60625,13142090080000,2021
60625,13142240200000,2020
60625,13122200330000,2020
60625,13132140330000,2020
60625,13114170270000,2016
60625,13123080200000,2017
60625,13142020351004,2022
60625,14073000180000,2022
60625,13142010020000,2016
60625,13131190150000,2017
60625,13124050181003,2017
60625,13112160351010,2017
60625,13141260070000,2017
60625,13142250381008,2022
60625,13122320361015,2020
60625,13113220271001,2019
60625,13124190650000,2020
60625,13112230220000,2017
60625,13121180450000,2022
60625,13124100260000,2022
60625,14181270130000,2022
60625,13124090170000,2021
60625,13142180280000,2021
60625,13114270300000,2017
60625,13112120100000,2017
60625,13112120020000,2019
60625,13124020300000,2021
60625,13132050401008,2016
60625,14073240320000,2016
60625,13142030210000,2019
60625,13142130331015,2016
60625,13113270361004,2016
60625,13122140310000,2016
60625,14181180130000,2016
60625,13113110220000,2017
60625,13122100651003,2017
60625,14181020400000,2017
60625,13113030060000,2017
60625,13132330250000,2016
60625,14073150350000,2016
60625,13114000020000,2021
60625,14073050310000,2020
60625,13122010510000,2020
60625,14073210220000,2021
60625,14071100050000,2022
60625,13141080360000,2022
60625,13123080040000,2021
60625,13141270261002,2021
60625,14073140160000,2021
60625,14073060270000,2016
60625,14073250190000,2020
60625,14074000350000,2020
60625,13113090210000,2022
60625,13132130250000,2017
60625,14182120371111,2017
60625,14181040070000,2016
60625,14182120371116,2016
60625,13131160020000,2022
60625,13131030290000,2021
60625,13114270331002,2022
60625,13141070340000,2020
60625,13142060160000,2016
60625,13113260160000,2021
60625,13122130340000,2021
60625,13131010321050,2021
60625,13114200381004,2017
60625,13113130301010,2017
60625,14182120371134,2017
60625,13112010481001,2019
60625,14073250481092,2021
60625,13122230481003,2021
60625,13122260171011,2017
60625,13112050070000,2017
60625,13114240251005,2017
60625,13121130500000,2021
60625,14181000020000,2021
60625,13141250160000,2022
60625,14073250481002,2021
60625,14073130010000,2018
60625,13113260090000,2021
60625,13114260290000,2019
60625,13112010471002,2021
60625,14073200431001,2021
60625,13124190270000,2021
60625,13131080180000,2020
60625,14181170311016,2022
60625,13141130120000,2021
60625,13114170190000,2022
60625,14182000401010,2016
60625,13113070190000,2020
60625,14181250150000,2020
60625,13121080490000,2019
60625,13124220061010,2019
60625,13113150120000,2017
60625,13141070320000,2020
60625,13113190361012,2016
60625,13122340020000,2016
60625,13141140240000,2017
60625,13131050120000,2017
60625,13142190330000,2021
60625,13122080401003,2019
60625,14073210360000,2019
60625,13132320200000,2019
60625,13114270320000,2020
60625,13142030220000,2020
60625,13122260231007,2020
60625,13113140191005,2020
60625,13122280290000,2020
60625,14071090400000,2022
60625,13131020290000,2022
60625,13131160170000,2022
60625,13124111140000,2020
60625,13142210251005,2021
60625,13121150531011,2022
60625,13142070290000,2022
60625,13122270561002,2017
60625,13132050310000,2020
60625,13122200360000,2018
60625,13132100401001,2017
60625,13142260391005,2022
60625,13142080281005,2022
60625,13132220270000,2021
60625,13131040370000,2021
60625,14181110420000,2021
60625,13123010331012,2021
60625,13131080371001,2021
60625,13113240351002,2021
60625,13123150281012,2020
60625,14074190351003,2021
60625,13122030040000,2020
60625,13122230440000,2022
60625,13142200280000,2021
60625,13123010331001,2021
60625,13113170070000,2021
60625,13131050060000,2021
60625,13142040491005,2021
60625,13123010331006,2021
60625,13132020080000,2019
60625,13114190070000,2016
60625,13122190470000,2016
60625,14181060300000,2016
60625,13132310110000,2021
60625,13132320331002,2020
60625,14073110110000,2021
60625,13122310591016,2022
60625,14074160351001,2022
60625,13124080290000,2016
60625,14071100380000,2021
60625,13142140380000,2019
60625,13132270250000,2020
60625,14073070421003,2020
60625,13122100651004,2021
60625,13114210271018,2020
60625,13142120010000,2020
60625,13121060210000,2020
60625,13121060440000,2021
60625,13123030230000,2018
60625,13141150080000,2019
60625,13131200321009,2019
60625,13142000020000,2016
60625,14073180270000,2019
60625,13113160290000,2019
60625,13113120430000,2019
60625,13141240150000,2020
60625,13114230271005,2020
60625,13114170321011,2018
60625,13113190180000,2018
60625,13132140220000,2017
60625,13142150220000,2019
60625,13142060210000,2021
60625,13132090601006,2021
60625,13141190040000,2021
60625,14073210200000,2022
60625,13121150481034,2022
60625,13114290210000,2016
60625,13123110350000,2016
60625,13112050230000,2022
60625,13113230230000,2021
60625,14073040140000,2021
60625,13131150010000,2020
60625,13132050290000,2020
60625,13122230160000,2022
60625,13113150191002,2016
60625,13141030170000,2017
60625,13113210720000,2017
60625,13142080271005,2016
60625,13142090120000,2021
60625,13121160180000,2020
60625,13132020421054,2020
60625,14182120371153,2022
60625,14182120371388,2022
60625,13114140050000,2016
60625,14181240500000,2020
60625,13121080620000,2020
60625,13124070611016,2021
60625,13131070341021,2021
60625,13142060280000,2021
60625,13112170361007,2021
60625,14073030431002,2021
60625,13131120020000,2021
60625,14182120371052,2022
60625,13122330381016,2020
60625,14181150151006,2020
60625,13141110480000,2020
60625,13142080160000,2020
60625,13132100361009,2022
60625,13142080210000,2016
60625,14071200341003,2021
60625,13132030070000,2021
60625,13132010281006,2020
60625,14182120371090,2022
60625,14073220350000,2022
60625,13114020250000,2017
60625,14071110411003,2017
60625,13132260190000,2018
60625,13122260221006,2018
60625,13131170050000,2018
60625,14181190010000,2018
60625,13141060170000,2022
60625,13122340111016,2022
60625,13124190761003,2022
60625,14182120371310,2022
60625,14182120371013,2022
60625,14073140370000,2017
60625,13142280401016,2021
60625,13113110040000,2019
60625,13112000110000,2020
60625,14071140060000,2020
60625,13124060210000,2020
60625,13132270070000,2020
60625,13142040491012,2020
60625,13114010180000,2021
60625,14073050441010,2022
60625,13124040120000,2022
60625,13122190510000,2016
60625,13123040441002,2016
60625,13131230070000,2016
60625,13114280150000,2019
60625,14073210080000,2019
60625,13122320371005,2020
60625,14074190391007,2020
60625,13131200100000,2016
60625,13142130210000,2016
60625,13141080150000,2022
60625,13141040110000,2022
60625,13124110841006,2019
60625,13132340070000,2020
60625,13132020381011,2021
60625,13142090321012,2022
60625,14073240130000,2021
60625,13132090651002,2021
60625,13124190771002,2020
60625,13121150491015,2022
60625,13112030140000,2021
60625,13131280301014,2021
60625,13113010480000,2016
60625,13142180321006,2020
60625,13124140110000,2020
60625,13122320060000,2020
60625,13142020351001,2017
60625,13112210250000,2020
60625,13123040290000,2021
60625,13131300240000,2021
60625,14073070461003,2021
60625,13122080381009,2022
60625,13124110580000,2016
60625,13142260080000,2020
60625,13124190560000,2016
60625,13122190681006,2016
60625,13122140120000,2021
60625,13132070190000,2021
60625,14071190160000,2021
60625,13123180120000,2021
60625,13112150170000,2021
60625,13131280301005,2021
60625,14073030420000,2017
60625,13131180310000,2020
60625,13122070250000,2021
60625,13113200270000,2016
60625,13131290391014,2021
60625,13114260090000,2021
60625,14071090511005,2016
60625,13124100391013,2017
60625,13122240321003,2017
60625,13124090170000,2017
60625,14073080220000,2021
60625,14181170311010,2021
60625,13122330371053,2022
60625,13131270050000,2020
60625,13114030120000,2020
60625,13112030300000,2022
60625,13113200351005,2021
60625,13113200351011,2021
60625,13122010320000,2017
60625,14073050441013,2017
60625,13113040010000,2021
60625,13123070290000,2021
60625,13121210490000,2021
60625,13114200391003,2021
60625,13112170361004,2016
60625,13112060240000,2016
60625,13122330371019,2017
60625,13132160120000,2021
60625,13124000681002,2021
60625,13112080280000,2022
60625,13131270260000,2017
60625,14071190341003,2019
60625,14073020461002,2019
60625,13142050351004,2017
60625,14073250501001,2017
60625,14073250481016,2022
60625,13114160070000,2022
60625,13121130490000,2021
60625,14181030241002,2021
60625,14181340331040,2019
60625,13124070290000,2019
60625,14071020041030,2019
60625,13113080020000,2019
60625,13142090210000,2019
60625,13124150110000,2021
60625,13121050640000,2021
60625,13114200421002,2021
60625,13132130351002,2017
60625,13124000681007,2019
60625,13114200080000,2020
60625,14181340331052,2019
60625,14071020041024,2019
60625,13112050350000,2016
60625,13141250220000,2016
60625,13123110391001,2017
60625,13113160321018,2022
60625,14073230341001,2022
60625,13131310140000,2022
60625,13131130210000,2021
60625,13131020310000,2017
60625,13123040130000,2022
60625,13114280251020,2020
60625,13112130070000,2021
60625,13132240170000,2016
60625,13124110960000,2021
60625,13113230291017,2020
60625,14181340080000,2020
60625,13113180100000,2017
60625,14073240230000,2020
60625,13142210040000,2019
60625,14181120080000,2019
60625,13124250260000,2020
60625,13112010481002,2020
60625,13142020120000,2020
60625,13132130060000,2018
60625,13122190651003,2018
60625,14073030431011,2022
60625,13113190361018,2019
60625,13121100500000,2020
60625,13131070341030,2019
60625,14181220220000,2019
60625,14071190321002,2022
60625,13122140300000,2017
60625,14071130150000,2020
60625,13112160330000,2021
60625,13113140150000,2022
60625,13124110950000,2021
60625,13112220100000,2021
60625,13132030391003,2021
60625,13113160311016,2022
60625,13122310521004,2022
60625,13124120500000,2021
60625,13112000280000,2018
60625,13124130090000,2016
60625,13114140050000,2021
60625,13114270331002,2020
60625,13113170210000,2019
60625,13112050160000,2019
60625,14182180030000,2019
60625,14181100200000,2019
60625,14073180320000,2021
60625,14073030320000,2021
60625,14073190451005,2020
60625,13112080340000,2016
60625,13124070611007,2016
60625,13114190170000,2021
60625,13122060120000,2021
60625,13113180411011,2021
60625,13124110781005,2021
60625,13122190681040,2020
60625,13122330371071,2020
60625,13124160421005,2021
60625,14074190421001,2021
60625,13122110120000,2020
60625,13112030300000,2020
60625,13114170200000,2020
60625,13124030460000,2018
60625,13131230150000,2018
60625,13124220061013,2016
60625,14073250451003,2017
60625,13131010341012,2017
60625,13024120450000,2020
60625,13132030270000,2020
60625,13141030140000,2020
60625,13141040681003,2020
60625,13113230281003,2018
60625,13124150220000,2019
60625,13131190230000,2020
60625,13124180170000,2021
60625,13131310160000,2022
60625,13131120300000,2022
60625,13142050270000,2021
60625,13112030280000,2021
60625,13112150420000,2016
60625,13121150521008,2018
60625,14181240120000,2020
60625,13132250010000,2021
60625,13131170321009,2019
60625,14181250170000,2017
60625,14181010231004,2019
60625,14182120371336,2019
60625,14074190351009,2022
60625,13131040370000,2017
60625,13123090261001,2017
60625,13132310351006,2020
60625,13112080160000,2016
60625,13113110130000,2016
60625,13121150491021,2016
60625,14071150160000,2017
60625,13113160321013,2017
60625,13113160311014,2017
60625,14071200301002,2016
60625,13131140110000,2022
60625,13141150190000,2021
60625,13141120251010,2021
60625,13114030631012,2021
60625,13122290130000,2021
60625,13124040320000,2017
60625,13114020420000,2017
60625,13114040370000,2022
60625,13124110870000,2022
60625,13132220180000,2016
60625,13131230250000,2016
60625,14071190361002,2016
60625,13132230010000,2017
60625,13123110371001,2020
60625,13122330331002,2022
60625,13113220261015,2022
60625,13113190361005,2021
60625,13121190561004,2021
60625,13123200261001,2021
60625,14073250481001,2020
60625,13114180341005,2020
60625,13122100591010,2020
60625,13131080040000,2021
60625,13142160200000,2016
60625,14073170360000,2016
60625,13122220601002,2021
60625,13113190361010,2021
60625,14073080270000,2017
60625,14181210310000,2020
60625,14073250481148,2020
60625,13122250141008,2022
60625,13124140311010,2022
60625,13113010440000,2017
60625,14073200140000,2019
60625,13131010331007,2020
60625,13121090410000,2018
60625,14073190300000,2020
60625,13122090150000,2021
60625,13122350591002,2021
60625,13141240230000,2017
60625,13124020891007,2020
60625,13131200150000,2019
60625,13142110180000,2017
60625,13122290271004,2016
60625,13131040401014,2019
60625,13132320341004,2021
60625,13142240270000,2022
60625,13132160010000,2022
60625,13122140521040,2016
60625,13123090261012,2020
60625,13142270020000,2020
60625,13113230291009,2022
60625,13122310591012,2017
60625,13132170100000,2017
60625,13114160331002,2022
60625,13112170351016,2020
60625,14074190471001,2022
60625,13122320361008,2017
60625,13142120280000,2017
60625,14182120371267,2021
60625,13114040250000,2021
60625,13124020730000,2021
60625,13122220631003,2016
60625,13122200380000,2020
60625,13112150080000,2021
60625,13113080160000,2021
60625,14182120371071,2021
60625,14073220340000,2021
60625,13124160330000,2017
60625,13142000080000,2020
60625,13132130030000,2020
60625,14073250420000,2016
60625,14071020041018,2021
60625,13114200381001,2021
60625,13114270040000,2016
60625,13112060290000,2016
60625,13131270351012,2021
60625,14182000351003,2019
60625,14073250060000,2016
60625,13142140150000,2021
60625,13122040591003,2022
60625,13113230291015,2021
60625,13122000591003,2020
60625,14073020300000,2017
60625,13132080461013,2022
60625,13132020421007,2016
60625,13123010351015,2016
60625,13122160030000,2019
60625,14181150060000,2019
60625,13122190681034,2019
60625,14073190451008,2019
60625,13114040090000,2017
60625,13132090631006,2022
60625,13112160200000,2022
60625,13132320120000,2021
60625,14073190110000,2019
60625,13131310070000,2021
60625,13122060020000,2019
60625,13124150561002,2019
60625,14181150100000,2020
60625,13124250030000,2021
60625,14181020220000,2019
60625,13113140191009,2017
60625,13141040510000,2017
60625,13131280311002,2020
60625,13113170100000,2020
60625,14181040221004,2020
60625,13114170020000,2022
60625,13142180331010,2022
60625,14182060330000,2022
60625,13121060580000,2020
60625,13131280311005,2020
60625,13132110351001,2019
60625,13132080160000,2021
60625,13114300130000,2021
60625,13122140501003,2019
60625,14073030100000,2022
60625,13132010090000,2020
60625,14073200431010,2020
60625,13123030090000,2016
60625,13122330341001,2016
60625,13132030361002,2021
60625,13114210271005,2022
60625,13131040380000,2022
60625,13131210190000,2021
60625,13122190651003,2017
60625,13132020421064,2021
60625,13132020421028,2021
60625,13122210120000,2021
60625,13121110620000,2022
60625,13142070401056,2019
60625,13142210251007,2016
60625,14073080010000,2020
60625,13114000290000,2019
60625,14073240470000,2020
60625,13142060210000,2020
60625,14181010231033,2020
60625,14073140401004,2017
60625,14073250481095,2017
